gamma,experiment_type,run_id,parent_id,parent_layer,child_id,child_layer,layer_transition,js_distance,parent_doc_count,child_doc_count
0.1,single,3,66.0,1.0,152.0,2.0,1->2,0.5159333887644861,20.0,3.0
0.1,single,3,0.0,0.0,154.0,1.0,0->1,0.6242388814020134,970.0,8.0
0.1,single,3,0.0,0.0,163.0,1.0,0->1,0.6544202088749319,970.0,15.0
0.1,single,3,1.0,1.0,184.0,2.0,1->2,0.6805499430487196,519.0,13.0
0.1,single,3,1.0,1.0,204.0,2.0,1->2,0.6630433546694319,519.0,11.0
0.1,single,3,1.0,1.0,220.0,2.0,1->2,0.656973105030331,519.0,11.0
0.1,single,3,1.0,1.0,223.0,2.0,1->2,0.6794501638745327,519.0,13.0
0.1,single,3,1.0,1.0,264.0,2.0,1->2,0.6697224172880926,519.0,29.0
0.1,single,3,1.0,1.0,300.0,2.0,1->2,0.6588750306340299,519.0,11.0
0.1,single,3,0.0,0.0,352.0,1.0,0->1,0.6526688322609412,970.0,16.0
0.1,single,3,0.0,0.0,453.0,1.0,0->1,0.6531898136022902,970.0,19.0
0.1,single,3,1.0,1.0,482.0,2.0,1->2,0.662056447976852,519.0,13.0
0.1,single,3,15.0,1.0,527.0,2.0,1->2,0.4523384852002688,11.0,4.0
0.1,single,3,1.0,1.0,552.0,2.0,1->2,0.6858631516321554,519.0,12.0
0.1,single,3,0.0,0.0,575.0,1.0,0->1,0.6426416433568812,970.0,15.0
0.1,single,3,1.0,1.0,601.0,2.0,1->2,0.6148420915370485,519.0,6.0
0.1,single,3,1.0,1.0,628.0,2.0,1->2,0.6500336818141138,519.0,12.0
0.1,single,3,1.0,1.0,686.0,2.0,1->2,0.6745312817630796,519.0,14.0
0.1,single,3,1.0,1.0,710.0,2.0,1->2,0.6260476693238609,519.0,13.0
0.1,single,3,0.0,0.0,726.0,1.0,0->1,0.6210157584321899,970.0,8.0
0.1,single,3,0.0,0.0,756.0,1.0,0->1,0.63320460488223,970.0,14.0
0.1,single,3,1.0,1.0,787.0,2.0,1->2,0.658925532754141,519.0,11.0
0.1,single,3,1.0,1.0,822.0,2.0,1->2,0.6517359800576078,519.0,8.0
0.1,single,3,1.0,1.0,843.0,2.0,1->2,0.6317454983697474,519.0,10.0
0.1,single,3,0.0,0.0,872.0,1.0,0->1,0.628330753267738,970.0,5.0
0.1,single,3,0.0,0.0,892.0,1.0,0->1,0.6088911154675928,970.0,5.0
0.1,single,3,0.0,0.0,934.0,1.0,0->1,0.630609034589278,970.0,6.0
0.1,single,3,0.0,0.0,982.0,1.0,0->1,0.6265755833555134,970.0,14.0
0.1,single,3,0.0,0.0,996.0,1.0,0->1,0.6445486725266343,970.0,22.0
0.1,single,3,996.0,1.0,997.0,2.0,1->2,0.5619183960874932,22.0,9.0
0.1,single,3,1.0,1.0,1043.0,2.0,1->2,0.6891070784815353,519.0,24.0
0.1,single,3,0.0,0.0,1070.0,1.0,0->1,0.6276438550547118,970.0,7.0
0.1,single,3,0.0,0.0,1160.0,1.0,0->1,0.6176196308713826,970.0,11.0
0.1,single,3,0.0,0.0,1244.0,1.0,0->1,0.6234598467908662,970.0,4.0
0.1,single,3,1.0,1.0,1284.0,2.0,1->2,0.6554146850787504,519.0,13.0
0.1,single,3,1.0,1.0,1299.0,2.0,1->2,0.6505520475133227,519.0,9.0
0.1,single,3,1.0,1.0,1404.0,2.0,1->2,0.6354172265957581,519.0,6.0
0.1,single,3,1.0,1.0,1426.0,2.0,1->2,0.6606602761098901,519.0,11.0
0.1,single,3,52.0,1.0,1471.0,2.0,1->2,0.5771946255658362,15.0,14.0
0.1,single,3,1.0,1.0,1543.0,2.0,1->2,0.6576125662004308,519.0,9.0
0.1,single,3,1.0,1.0,1555.0,2.0,1->2,0.653257323034764,519.0,16.0
0.1,single,3,0.0,0.0,1564.0,1.0,0->1,0.6387938035444292,970.0,17.0
0.1,single,3,1.0,1.0,1775.0,2.0,1->2,0.6330777075323313,519.0,7.0
0.1,single,3,1.0,1.0,1801.0,2.0,1->2,0.6590562716575292,519.0,8.0
0.1,single,3,25.0,1.0,1805.0,2.0,1->2,0.5297431063315625,10.0,8.0
0.1,single,3,1.0,1.0,1829.0,2.0,1->2,0.6615158404194491,519.0,15.0
0.1,single,3,0.0,0.0,1913.0,1.0,0->1,0.6349543335973119,970.0,13.0
0.1,single,3,726.0,1.0,1970.0,2.0,1->2,0.5201693110757986,8.0,3.0
0.1,single,3,0.0,0.0,2020.0,1.0,0->1,0.6199970173800217,970.0,5.0
0.1,single,3,1.0,1.0,2025.0,2.0,1->2,0.6257404229212299,519.0,10.0
0.1,single,3,1.0,1.0,2241.0,2.0,1->2,0.6430830339156844,519.0,5.0
0.1,single,3,1.0,1.0,2245.0,2.0,1->2,0.6578204477505863,519.0,6.0
0.1,single,3,996.0,1.0,2274.0,2.0,1->2,0.5438028138149947,22.0,4.0
0.1,single,3,0.0,0.0,2398.0,1.0,0->1,0.6351393119734587,970.0,11.0
0.1,single,3,982.0,1.0,2445.0,2.0,1->2,0.541997077350127,14.0,7.0
0.1,single,3,7.0,1.0,2565.0,2.0,1->2,0.5412529100836666,18.0,5.0
0.1,single,3,1.0,1.0,2607.0,2.0,1->2,0.6452648239365701,519.0,7.0
0.1,single,3,1.0,1.0,2675.0,2.0,1->2,0.6643576665554665,519.0,7.0
0.1,single,3,756.0,1.0,2735.0,2.0,1->2,0.5670988082961961,14.0,8.0
0.1,single,3,0.0,0.0,2747.0,1.0,0->1,0.6183942837866755,970.0,9.0
0.1,single,3,1.0,1.0,2759.0,2.0,1->2,0.6503197642560103,519.0,7.0
0.1,single,3,163.0,1.0,2791.0,2.0,1->2,0.5356121805128797,15.0,5.0
0.1,single,3,934.0,1.0,3057.0,2.0,1->2,0.5375048352325861,6.0,4.0
0.1,single,3,996.0,1.0,3110.0,2.0,1->2,0.5242697173366998,22.0,4.0
0.1,single,3,0.0,0.0,3280.0,1.0,0->1,0.6243396653805073,970.0,9.0
0.1,single,3,3280.0,1.0,3344.0,2.0,1->2,0.5530749506375762,9.0,8.0
0.1,single,3,154.0,1.0,3350.0,2.0,1->2,0.5178763060760045,8.0,8.0
0.1,single,3,1913.0,1.0,3415.0,2.0,1->2,0.4610332752470146,13.0,3.0
0.1,single,3,1.0,1.0,3438.0,2.0,1->2,0.6726353209822764,519.0,8.0
0.1,single,3,0.0,0.0,3515.0,1.0,0->1,0.620326730982293,970.0,11.0
0.1,single,3,0.0,0.0,3675.0,1.0,0->1,0.6448646878100688,970.0,12.0
0.1,single,3,114.0,1.0,3701.0,2.0,1->2,0.5503126842689463,20.0,7.0
0.1,single,3,0.0,0.0,3881.0,1.0,0->1,0.6437432125731815,970.0,18.0
0.1,single,3,453.0,1.0,3990.0,2.0,1->2,0.6046394529778405,19.0,11.0
0.1,single,3,1.0,1.0,4076.0,2.0,1->2,0.6409665399143122,519.0,4.0
0.1,single,3,2747.0,1.0,4087.0,2.0,1->2,0.4689849453277888,9.0,5.0
0.1,single,3,1.0,1.0,4136.0,2.0,1->2,0.6509918694046248,519.0,6.0
0.1,single,3,0.0,0.0,4246.0,1.0,0->1,0.6342153924305419,970.0,5.0
0.1,single,3,0.0,0.0,4340.0,1.0,0->1,0.6244656388355707,970.0,6.0
0.1,single,3,1.0,1.0,4444.0,2.0,1->2,0.6453192485559069,519.0,6.0
0.1,single,3,1.0,1.0,4452.0,2.0,1->2,0.6500873850841858,519.0,6.0
0.1,single,3,105.0,1.0,4610.0,2.0,1->2,0.5038951350499576,10.0,5.0
0.1,single,3,1.0,1.0,4940.0,2.0,1->2,0.6321049084996687,519.0,5.0
0.1,single,3,1.0,1.0,4948.0,2.0,1->2,0.643430882439945,519.0,6.0
0.1,single,3,1.0,1.0,5024.0,2.0,1->2,0.6388856930444259,519.0,6.0
0.1,single,3,7.0,1.0,5148.0,2.0,1->2,0.5027173423399793,18.0,4.0
0.1,single,3,3675.0,1.0,5351.0,2.0,1->2,0.5096649101834501,12.0,8.0
0.1,single,3,4340.0,1.0,5399.0,2.0,1->2,0.4185892697401402,6.0,4.0
0.1,single,3,3515.0,1.0,5428.0,2.0,1->2,0.5018021905620583,11.0,6.0
0.1,single,3,453.0,1.0,5469.0,2.0,1->2,0.5323777917572334,19.0,3.0
0.1,single,3,114.0,1.0,5566.0,2.0,1->2,0.5455053928690367,20.0,5.0
0.1,single,3,996.0,1.0,5628.0,2.0,1->2,0.5148054280445046,22.0,3.0
0.1,single,3,66.0,1.0,5686.0,2.0,1->2,0.5725728153925167,20.0,5.0
0.1,single,3,1.0,1.0,5763.0,2.0,1->2,0.6268561997185965,519.0,3.0
0.1,single,3,0.0,0.0,5770.0,1.0,0->1,0.6303079823631094,970.0,8.0
0.1,single,3,4246.0,1.0,5819.0,2.0,1->2,0.4750877673353816,5.0,3.0
0.1,single,3,1.0,1.0,5844.0,2.0,1->2,0.6430408540668461,519.0,1.0
0.1,single,3,1913.0,1.0,5849.0,2.0,1->2,0.5285198457058727,13.0,9.0
0.1,single,3,1564.0,1.0,5856.0,2.0,1->2,0.5329752382768872,17.0,4.0
0.1,single,3,15.0,1.0,5883.0,2.0,1->2,0.2427612687458937,11.0,1.0
0.1,single,3,0.0,0.0,5889.0,1.0,0->1,0.621896935795444,970.0,6.0
0.1,single,3,0.0,0.0,5938.0,1.0,0->1,0.631203942652143,970.0,10.0
0.1,single,3,58.0,1.0,5950.0,2.0,1->2,0.4696296663614285,7.0,2.0
0.1,single,3,163.0,1.0,5969.0,2.0,1->2,0.533694235410452,15.0,6.0
0.1,single,3,66.0,1.0,5977.0,2.0,1->2,0.549269276447699,20.0,6.0
0.1,single,3,1564.0,1.0,6019.0,2.0,1->2,0.4770435902329207,17.0,6.0
0.1,single,3,453.0,1.0,6049.0,2.0,1->2,0.5240097462628487,19.0,1.0
0.1,single,3,1.0,1.0,6052.0,2.0,1->2,0.6224164139598986,519.0,2.0
0.1,single,3,5770.0,1.0,6053.0,2.0,1->2,0.4577873031178006,8.0,4.0
0.1,single,3,575.0,1.0,6056.0,2.0,1->2,0.5913994193182565,15.0,5.0
0.1,single,3,2398.0,1.0,6079.0,2.0,1->2,0.4879541291916502,11.0,3.0
0.1,single,3,892.0,1.0,6094.0,2.0,1->2,0.4949495620335544,5.0,4.0
0.1,single,3,0.0,0.0,6107.0,1.0,0->1,0.5955589360655256,970.0,1.0
0.1,single,3,6107.0,1.0,6108.0,2.0,1->2,0.1830501208267882,1.0,1.0
0.1,single,3,0.0,0.0,6113.0,1.0,0->1,0.6302899150423397,970.0,6.0
0.1,single,3,5938.0,1.0,6115.0,2.0,1->2,0.5004923399644445,10.0,6.0
0.1,single,3,3515.0,1.0,6117.0,2.0,1->2,0.3675322756646957,11.0,1.0
0.1,single,3,6113.0,1.0,6118.0,2.0,1->2,0.5010448579185415,6.0,5.0
0.1,single,3,1.0,1.0,6127.0,2.0,1->2,0.6258855416208148,519.0,4.0
0.1,single,3,114.0,1.0,6151.0,2.0,1->2,0.513296865053605,20.0,4.0
0.1,single,3,756.0,1.0,6153.0,2.0,1->2,0.4717096875448241,14.0,3.0
0.1,single,3,3881.0,1.0,6158.0,2.0,1->2,0.4891079472127567,18.0,3.0
0.1,single,3,3881.0,1.0,6177.0,2.0,1->2,0.5705373958066591,18.0,3.0
0.1,single,3,0.0,0.0,6181.0,1.0,0->1,0.6289918879532547,970.0,5.0
0.1,single,3,6181.0,1.0,6182.0,2.0,1->2,0.4774755902532555,5.0,5.0
0.1,single,3,5770.0,1.0,6183.0,2.0,1->2,0.3975951704998818,8.0,4.0
0.1,single,3,163.0,1.0,6187.0,2.0,1->2,0.5228779896799036,15.0,3.0
0.1,single,3,726.0,1.0,6190.0,2.0,1->2,0.4409443757160957,8.0,5.0
0.1,single,3,352.0,1.0,6192.0,2.0,1->2,0.4694941988549097,16.0,4.0
0.1,single,3,1564.0,1.0,6202.0,2.0,1->2,0.5270985369458389,17.0,2.0
0.1,single,3,872.0,1.0,6203.0,2.0,1->2,0.3518112833821845,5.0,2.0
0.1,single,3,1160.0,1.0,6205.0,2.0,1->2,0.4688734597963721,11.0,4.0
0.1,single,3,66.0,1.0,6223.0,2.0,1->2,0.5011309296536686,20.0,2.0
0.1,single,3,105.0,1.0,6224.0,2.0,1->2,0.4736976356289179,10.0,5.0
0.1,single,3,2398.0,1.0,6230.0,2.0,1->2,0.3738425516906702,11.0,1.0
0.1,single,3,3675.0,1.0,6233.0,2.0,1->2,0.4620446680261151,12.0,3.0
0.1,single,3,1160.0,1.0,6234.0,2.0,1->2,0.4510871242520328,11.0,3.0
0.1,single,3,3881.0,1.0,6235.0,2.0,1->2,0.4909468671872606,18.0,4.0
0.1,single,3,3881.0,1.0,6246.0,2.0,1->2,0.4842600204086025,18.0,3.0
0.1,single,3,1244.0,1.0,6249.0,2.0,1->2,0.3882277484707578,4.0,2.0
0.1,single,3,2020.0,1.0,6255.0,2.0,1->2,0.4436364791042815,5.0,4.0
0.1,single,3,982.0,1.0,6256.0,2.0,1->2,0.4974849118810663,14.0,3.0
0.1,single,3,25.0,1.0,6258.0,2.0,1->2,0.4387065534803673,10.0,1.0
0.1,single,3,352.0,1.0,6260.0,2.0,1->2,0.503258355239486,16.0,4.0
0.1,single,3,1160.0,1.0,6261.0,2.0,1->2,0.4437523012831322,11.0,3.0
0.1,single,3,1070.0,1.0,6262.0,2.0,1->2,0.4065341562187216,7.0,6.0
0.1,single,3,352.0,1.0,6267.0,2.0,1->2,0.4908671849485826,16.0,2.0
0.1,single,3,3515.0,1.0,6270.0,2.0,1->2,0.4838986117134567,11.0,4.0
0.1,single,3,97.0,1.0,6271.0,2.0,1->2,0.5430727366211971,9.0,5.0
0.1,single,3,1.0,1.0,6273.0,2.0,1->2,0.6411800730099406,519.0,4.0
0.1,single,3,1.0,1.0,6274.0,2.0,1->2,0.6383505510679468,519.0,3.0
0.1,single,3,3881.0,1.0,6275.0,2.0,1->2,0.4966751293780643,18.0,4.0
0.1,single,3,352.0,1.0,6288.0,2.0,1->2,0.4750815888770581,16.0,1.0
0.1,single,3,5889.0,1.0,6289.0,2.0,1->2,0.3837874662307705,6.0,4.0
0.1,single,3,58.0,1.0,6292.0,2.0,1->2,0.5077164097634324,7.0,2.0
0.1,single,3,66.0,1.0,6293.0,2.0,1->2,0.4639485196124868,20.0,2.0
0.1,single,3,7.0,1.0,6296.0,2.0,1->2,0.4297398329948399,18.0,1.0
0.1,single,3,2398.0,1.0,6297.0,2.0,1->2,0.4976993141447203,11.0,6.0
0.1,single,3,7.0,1.0,6300.0,2.0,1->2,0.5049982329291143,18.0,2.0
0.1,single,3,5889.0,1.0,6302.0,2.0,1->2,0.4561531004673992,6.0,2.0
0.1,single,3,1.0,1.0,6303.0,2.0,1->2,0.6115084692903643,519.0,2.0
0.1,single,3,15.0,1.0,6304.0,2.0,1->2,0.3370115282045453,11.0,3.0
0.1,single,3,453.0,1.0,6306.0,2.0,1->2,0.553112551044604,19.0,2.0
0.1,single,3,453.0,1.0,6309.0,2.0,1->2,0.5101992123491351,19.0,1.0
0.1,single,3,2747.0,1.0,6310.0,2.0,1->2,0.4594275324425981,9.0,4.0
0.1,single,3,1564.0,1.0,6314.0,2.0,1->2,0.4621427788770931,17.0,2.0
0.1,single,3,575.0,1.0,6317.0,2.0,1->2,0.5592220620808019,15.0,7.0
0.1,single,3,1.0,1.0,6319.0,2.0,1->2,0.654388414171595,519.0,4.0
0.1,single,3,3675.0,1.0,6320.0,2.0,1->2,0.4326313050980526,12.0,1.0
0.1,single,3,1564.0,1.0,6322.0,2.0,1->2,0.4963771861584438,17.0,2.0
0.1,single,3,982.0,1.0,6324.0,2.0,1->2,0.416385140307116,14.0,1.0
0.1,single,3,1244.0,1.0,6326.0,2.0,1->2,0.3800408033989115,4.0,2.0
0.1,single,3,352.0,1.0,6327.0,2.0,1->2,0.4939311802906628,16.0,3.0
0.1,single,3,575.0,1.0,6328.0,2.0,1->2,0.4995875282459655,15.0,2.0
0.1,single,3,934.0,1.0,6332.0,2.0,1->2,0.4742221688892582,6.0,2.0
0.1,single,3,66.0,1.0,6335.0,2.0,1->2,0.4899438840365057,20.0,2.0
0.1,single,3,97.0,1.0,6336.0,2.0,1->2,0.4745155041075046,9.0,2.0
0.1,single,3,996.0,1.0,6337.0,2.0,1->2,0.5090297973593891,22.0,2.0
0.1,single,3,872.0,1.0,6339.0,2.0,1->2,0.5183552703546634,5.0,3.0
0.1,single,3,892.0,1.0,6340.0,2.0,1->2,0.4142550848209883,5.0,1.0
0.1,single,3,15.0,1.0,6341.0,2.0,1->2,0.4408392387858779,11.0,3.0
0.1,single,3,114.0,1.0,6342.0,2.0,1->2,0.4813824589700064,20.0,1.0
0.1,single,3,4246.0,1.0,6343.0,2.0,1->2,0.4097052129612683,5.0,2.0
0.1,single,3,114.0,1.0,6344.0,2.0,1->2,0.5165874832846407,20.0,2.0
0.1,single,3,1.0,1.0,6345.0,2.0,1->2,0.6373959854491886,519.0,2.0
0.1,single,3,4340.0,1.0,6346.0,2.0,1->2,0.4456533815674492,6.0,2.0
0.1,single,3,25.0,1.0,6347.0,2.0,1->2,0.4570748842121827,10.0,1.0
0.1,single,3,1.0,1.0,6348.0,2.0,1->2,0.639015876935731,519.0,4.0
0.1,single,3,1913.0,1.0,6349.0,2.0,1->2,0.4480949438413585,13.0,1.0
0.1,single,3,756.0,1.0,6350.0,2.0,1->2,0.5016951237148901,14.0,3.0
0.1,single,3,97.0,1.0,6351.0,2.0,1->2,0.5282776594158387,9.0,2.0
0.1,single,3,58.0,1.0,6352.0,2.0,1->2,0.4508687819481969,7.0,3.0
0.1,single,3,5938.0,1.0,6353.0,2.0,1->2,0.4626231157248344,10.0,2.0
0.1,single,3,352.0,1.0,6354.0,2.0,1->2,0.4548780388248599,16.0,1.0
0.1,single,3,982.0,1.0,6355.0,2.0,1->2,0.4337086802313656,14.0,2.0
0.1,single,3,2020.0,1.0,6356.0,2.0,1->2,0.367117299939562,5.0,1.0
0.1,single,3,1070.0,1.0,6357.0,2.0,1->2,0.4189953540233477,7.0,1.0
0.1,single,3,453.0,1.0,6358.0,2.0,1->2,0.4692725063537312,19.0,1.0
0.1,single,3,575.0,1.0,6359.0,2.0,1->2,0.4566007803637851,15.0,1.0
0.1,single,3,114.0,1.0,6360.0,2.0,1->2,0.4699359181866242,20.0,1.0
0.1,single,3,5938.0,1.0,6361.0,2.0,1->2,0.4314710435258687,10.0,1.0
0.1,single,3,982.0,1.0,6362.0,2.0,1->2,0.4028360274907172,14.0,1.0
0.1,single,3,3280.0,1.0,6363.0,2.0,1->2,0.4326488317405537,9.0,1.0
0.1,single,3,163.0,1.0,6364.0,2.0,1->2,0.5398264452412944,15.0,1.0
0.1,single,3,52.0,1.0,6365.0,2.0,1->2,0.5133637590040232,15.0,1.0
0.1,single,3,3881.0,1.0,6366.0,2.0,1->2,0.4762354108423577,18.0,1.0
0.1,single,3,1160.0,1.0,6367.0,2.0,1->2,0.4373087268030427,11.0,1.0
0.1,single,3,1.0,1.0,6368.0,2.0,1->2,0.6103277485186123,519.0,1.0
0.1,single,3,6113.0,1.0,6369.0,2.0,1->2,0.3882782144682019,6.0,1.0
0.1,single,3,1564.0,1.0,6370.0,2.0,1->2,0.4929856529462286,17.0,1.0
0.1,single,3,352.0,1.0,6371.0,2.0,1->2,0.457549730607342,16.0,1.0
0.1,single,3,5938.0,1.0,6372.0,2.0,1->2,0.431637368982091,10.0,1.0
0.1,single,3,2398.0,1.0,6373.0,2.0,1->2,0.4428483668417956,11.0,1.0
0.005,single,1,0.0,0.0,1.0,1.0,0->1,0.497994436628679,970.0,486.0
0.005,single,1,1.0,1.0,2.0,2.0,1->2,0.6578350906831334,486.0,216.0
0.005,single,1,0.0,0.0,5.0,1.0,0->1,0.6345581864907954,970.0,11.0
0.005,single,1,0.0,0.0,14.0,1.0,0->1,0.6534000028282592,970.0,19.0
0.005,single,1,0.0,0.0,16.0,1.0,0->1,0.6293016330516835,970.0,12.0
0.005,single,1,0.0,0.0,18.0,1.0,0->1,0.6119085945235275,970.0,8.0
0.005,single,1,0.0,0.0,30.0,1.0,0->1,0.6311077996671443,970.0,18.0
0.005,single,1,0.0,0.0,35.0,1.0,0->1,0.6233365124310523,970.0,10.0
0.005,single,1,0.0,0.0,37.0,1.0,0->1,0.6274580098504464,970.0,26.0
0.005,single,1,37.0,1.0,41.0,2.0,1->2,0.6007081932415452,26.0,17.0
0.005,single,1,1.0,1.0,43.0,2.0,1->2,0.6289291699562656,486.0,9.0
0.005,single,1,0.0,0.0,50.0,1.0,0->1,0.6319267053662035,970.0,19.0
0.005,single,1,18.0,1.0,62.0,2.0,1->2,0.4538946311674778,8.0,3.0
0.005,single,1,0.0,0.0,64.0,1.0,0->1,0.6445113392664565,970.0,16.0
0.005,single,1,64.0,1.0,65.0,2.0,1->2,0.5461660495146405,16.0,6.0
0.005,single,1,0.0,0.0,68.0,1.0,0->1,0.615795103281976,970.0,13.0
0.005,single,1,30.0,1.0,83.0,2.0,1->2,0.5997746212497086,18.0,10.0
0.005,single,1,1.0,1.0,87.0,2.0,1->2,0.6412452402107209,486.0,14.0
0.005,single,1,0.0,0.0,93.0,1.0,0->1,0.6627847343315869,970.0,26.0
0.005,single,1,0.0,0.0,103.0,1.0,0->1,0.6385415573977448,970.0,24.0
0.005,single,1,37.0,1.0,112.0,2.0,1->2,0.5691796564706478,26.0,8.0
0.005,single,1,0.0,0.0,113.0,1.0,0->1,0.6143496855573287,970.0,11.0
0.005,single,1,0.0,0.0,115.0,1.0,0->1,0.6225819288046711,970.0,17.0
0.005,single,1,0.0,0.0,125.0,1.0,0->1,0.625729576211889,970.0,9.0
0.005,single,1,0.0,0.0,130.0,1.0,0->1,0.6605731221923891,970.0,20.0
0.005,single,1,130.0,1.0,131.0,2.0,1->2,0.5740152696968872,20.0,10.0
0.005,single,1,0.0,0.0,209.0,1.0,0->1,0.6233977274282875,970.0,8.0
0.005,single,1,1.0,1.0,224.0,2.0,1->2,0.5938505154817071,486.0,11.0
0.005,single,1,1.0,1.0,316.0,2.0,1->2,0.6170859609336474,486.0,4.0
0.005,single,1,68.0,1.0,331.0,2.0,1->2,0.5174187158012924,13.0,8.0
0.005,single,1,1.0,1.0,343.0,2.0,1->2,0.6224121757889797,486.0,14.0
0.005,single,1,0.0,0.0,348.0,1.0,0->1,0.641631642463982,970.0,17.0
0.005,single,1,35.0,1.0,368.0,2.0,1->2,0.4786324369675248,10.0,4.0
0.005,single,1,0.0,0.0,395.0,1.0,0->1,0.6222073648900838,970.0,22.0
0.005,single,1,1.0,1.0,486.0,2.0,1->2,0.6418092614334867,486.0,17.0
0.005,single,1,1.0,1.0,495.0,2.0,1->2,0.6004916548628471,486.0,6.0
0.005,single,1,0.0,0.0,503.0,1.0,0->1,0.6248328919182863,970.0,8.0
0.005,single,1,1.0,1.0,554.0,2.0,1->2,0.6496071575014047,486.0,19.0
0.005,single,1,16.0,1.0,598.0,2.0,1->2,0.5523015156411477,12.0,9.0
0.005,single,1,395.0,1.0,616.0,2.0,1->2,0.549597285452143,22.0,11.0
0.005,single,1,1.0,1.0,619.0,2.0,1->2,0.6220646757948137,486.0,13.0
0.005,single,1,348.0,1.0,754.0,2.0,1->2,0.5827744244232108,17.0,17.0
0.005,single,1,395.0,1.0,757.0,2.0,1->2,0.5277867942659438,22.0,5.0
0.005,single,1,0.0,0.0,759.0,1.0,0->1,0.6157490609215328,970.0,14.0
0.005,single,1,503.0,1.0,778.0,2.0,1->2,0.4683978419154083,8.0,4.0
0.005,single,1,0.0,0.0,837.0,1.0,0->1,0.6321220874579258,970.0,8.0
0.005,single,1,1.0,1.0,862.0,2.0,1->2,0.6036854387485506,486.0,6.0
0.005,single,1,1.0,1.0,1241.0,2.0,1->2,0.624875054091341,486.0,8.0
0.005,single,1,103.0,1.0,1296.0,2.0,1->2,0.5611038776711407,24.0,15.0
0.005,single,1,125.0,1.0,1345.0,2.0,1->2,0.5304206924176802,9.0,9.0
0.005,single,1,0.0,0.0,1366.0,1.0,0->1,0.6248578471431261,970.0,11.0
0.005,single,1,1.0,1.0,1531.0,2.0,1->2,0.6244590524367801,486.0,10.0
0.005,single,1,50.0,1.0,1757.0,2.0,1->2,0.5580825053628626,19.0,7.0
0.005,single,1,0.0,0.0,1758.0,1.0,0->1,0.6309704805554537,970.0,10.0
0.005,single,1,0.0,0.0,1766.0,1.0,0->1,0.6224808698087513,970.0,7.0
0.005,single,1,1.0,1.0,1772.0,2.0,1->2,0.6549313894478758,486.0,11.0
0.005,single,1,1.0,1.0,1775.0,2.0,1->2,0.6237993575518149,486.0,6.0
0.005,single,1,759.0,1.0,1778.0,2.0,1->2,0.5357520502944729,14.0,7.0
0.005,single,1,0.0,0.0,1891.0,1.0,0->1,0.6211948222421861,970.0,11.0
0.005,single,1,113.0,1.0,1919.0,2.0,1->2,0.5532864224655365,11.0,11.0
0.005,single,1,0.0,0.0,1967.0,1.0,0->1,0.6108762044800525,970.0,8.0
0.005,single,1,1891.0,1.0,1973.0,2.0,1->2,0.517599698940354,11.0,8.0
0.005,single,1,0.0,0.0,1988.0,1.0,0->1,0.6210260420512737,970.0,5.0
0.005,single,1,0.0,0.0,2087.0,1.0,0->1,0.6201392402843755,970.0,12.0
0.005,single,1,0.0,0.0,2149.0,1.0,0->1,0.6179678170770974,970.0,10.0
0.005,single,1,0.0,0.0,2197.0,1.0,0->1,0.6207435198338733,970.0,13.0
0.005,single,1,1.0,1.0,2346.0,2.0,1->2,0.6340670569462877,486.0,13.0
0.005,single,1,0.0,0.0,2421.0,1.0,0->1,0.6417337033120093,970.0,19.0
0.005,single,1,395.0,1.0,2434.0,2.0,1->2,0.4995544013670328,22.0,5.0
0.005,single,1,16.0,1.0,2440.0,2.0,1->2,0.403039057157307,12.0,3.0
0.005,single,1,1.0,1.0,2452.0,2.0,1->2,0.6238446528158524,486.0,11.0
0.005,single,1,64.0,1.0,2454.0,2.0,1->2,0.5548046197751143,16.0,5.0
0.005,single,1,1.0,1.0,2479.0,2.0,1->2,0.6204793701195135,486.0,5.0
0.005,single,1,2149.0,1.0,2496.0,2.0,1->2,0.4686463347657131,10.0,6.0
0.005,single,1,1.0,1.0,2708.0,2.0,1->2,0.5916835356148066,486.0,10.0
0.005,single,1,103.0,1.0,2835.0,2.0,1->2,0.5316744874859304,24.0,2.0
0.005,single,1,1.0,1.0,2838.0,2.0,1->2,0.6219427802183548,486.0,8.0
0.005,single,1,1.0,1.0,3107.0,2.0,1->2,0.6348292182571312,486.0,13.0
0.005,single,1,115.0,1.0,3121.0,2.0,1->2,0.5477911645206378,17.0,8.0
0.005,single,1,130.0,1.0,3130.0,2.0,1->2,0.5767864844956523,20.0,7.0
0.005,single,1,1366.0,1.0,3195.0,2.0,1->2,0.4491916369838108,11.0,4.0
0.005,single,1,1.0,1.0,3251.0,2.0,1->2,0.6197369894452365,486.0,8.0
0.005,single,1,837.0,1.0,3305.0,2.0,1->2,0.4842621904682428,8.0,6.0
0.005,single,1,1.0,1.0,3358.0,2.0,1->2,0.6246582699955782,486.0,4.0
0.005,single,1,30.0,1.0,3389.0,2.0,1->2,0.5382598866819314,18.0,3.0
0.005,single,1,2421.0,1.0,3440.0,2.0,1->2,0.5804217080721199,19.0,7.0
0.005,single,1,1.0,1.0,3445.0,2.0,1->2,0.6176690425410428,486.0,8.0
0.005,single,1,0.0,0.0,3455.0,1.0,0->1,0.6316975838084313,970.0,7.0
0.005,single,1,93.0,1.0,3467.0,2.0,1->2,0.5881272461943504,26.0,4.0
0.005,single,1,1.0,1.0,3485.0,2.0,1->2,0.6046366210263444,486.0,4.0
0.005,single,1,5.0,1.0,3489.0,2.0,1->2,0.5663577947085854,11.0,9.0
